MentionID,TranscriptID,NewsProgram,ChannelType,TimePeriod,CaseID,IssueArea,CaseStage,WordCountRAND,MultiMention,MultiMentionType,MentionContext,AnchorOnly,Correspondent,Debate,NewsInterview
1990081AABC032591,ABC032591,WorldNewsTonight,NetworkNews,1990_1999,1990081,EconomicActivity,Argument,447,0,NA,1,0,1,0,0
1990081DABC052391,ABC052391,WorldNewsTonight,NetworkNews,1990_1999,1990081,EconomicActivity,Decision,46,0,NA,1,1,0,0,0
1990117DABC062191,ABC062191,WorldNewsTonight,NetworkNews,1990_1999,1990117,FirstAmendment,Decision,235,0,NA,1,0,1,0,0
1990120DABC062491,ABC062491,WorldNewsTonight,NetworkNews,1990_1999,1990120,FirstAmendment,Decision,281,0,NA,1,0,1,0,0
1991011DABC121091,ABC121091,WorldNewsTonight,NetworkNews,1990_1999,1991011,FirstAmendment,Decision,66,0,NA,1,1,0,0,0
1991035DABC022692,ABC022692,WorldNewsTonight,NetworkNews,1990_1999,1991035,SexDiscrimination,Decision,271,0,NA,1,0,1,0,0
1991041DABC030992,ABC030992,WorldNewsTonight,NetworkNews,1990_1999,1991041,FirstAmendment,Decision,311,0,NA,1,0,1,0,0
1991077DABC052692,ABC052692,WorldNewsTonight,NetworkNews,1990_1999,1991077,EconomicActivity,Decision,408,0,NA,1,0,1,0,0
2006031PDFox042507,Fox042507,SpecialReport,CableNews,2000_2018,2006031,Abortion,PostDecision,17,1,Secondary,2,0,1,0,0
2000082PDFox062901,Fox062901,SpecialReport,CableNews,2000_2018,2000082,FirstAmendment,PostDecision,18,1,Separate,2,0,1,0,0
1991078DABC060192,ABC060192,WorldNewsTonight,NetworkNews,1990_1999,1991078,EconomicActivity,Decision,489,1,Identical,1,0,1,0,0
1991079DABC060192,ABC060192,WorldNewsTonight,NetworkNews,1990_1999,1991079,EconomicActivity,Decision,489,1,Identical,1,0,1,0,0
1991094DABC061892,ABC061892,WorldNewsTonight,NetworkNews,1990_1999,1991094,EconomicActivity,Decision,383,0,NA,1,0,1,0,0
1991098DABC061992,ABC061992,WorldNewsTonight,NetworkNews,1990_1999,1991098,FirstAmendment,Decision,350,0,NA,1,0,1,0,0
1991105CABC061091,ABC061091,WorldNewsTonight,NetworkNews,1990_1999,1991105,FirstAmendment,Cert,312,0,NA,1,0,1,0,0
1991105DABC062292,ABC062292,WorldNewsTonight,NetworkNews,1990_1999,1991105,FirstAmendment,Decision,400,0,NA,1,0,1,0,0
1991110CABC031891,ABC031891,WorldNewsTonight,NetworkNews,1990_1999,1991110,FirstAmendment,Cert,64,0,NA,1,1,0,0,0
1991110DABC062492,ABC062492,WorldNewsTonight,NetworkNews,1990_1999,1991110,FirstAmendment,Decision,391,0,NA,1,0,1,0,0
1996059PDABC010699,ABC010699,WorldNewsTonight,NetworkNews,1990_1999,1996059,EconomicActivity,PostDecision,19,0,NA,2,0,1,0,0
1991112DABC062692,ABC062692,WorldNewsTonight,NetworkNews,1990_1999,1991112,FirstAmendment,Decision,413,1,Identical,1,0,1,0,0
1991116DABC062692,ABC062692,WorldNewsTonight,NetworkNews,1990_1999,1991116,FirstAmendment,Decision,413,1,Identical,1,0,1,0,0
1991117AABC042292,ABC042292,WorldNewsTonight,NetworkNews,1990_1999,1991117,Abortion,Argument,"1,115",0,NA,1,0,1,0,0
1991117CABC012192,ABC012192,WorldNewsTonight,NetworkNews,1990_1999,1991117,Abortion,Cert,793,0,NA,1,0,1,0,0
1991117DABC062992,ABC062992,WorldNewsTonight,NetworkNews,1990_1999,1991117,Abortion,Decision,"1,591",0,NA,1,0,1,0,0
1991117PCABC040692,ABC040692,WorldNewsTonight,NetworkNews,1990_1999,1991117,Abortion,PostCert,417,0,NA,1,0,1,0,0
1991117PCABC042092,ABC042092,WorldNewsTonight,NetworkNews,1990_1999,1991117,Abortion,PostCert,418,0,NA,1,0,1,0,0
2009012PDMSNBC021510,MSNBC021510,Hardball,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,21,0,NA,3,0,0,1,0
2005039PDMSNBC051110,MSNBC051110,Hardball,CableNews,2000_2018,2005039,FirstAmendment,PostDecision,23,0,NA,2,0,0,1,0
2004075PDFox112106,Fox112106,SpecialReport,CableNews,2000_2018,2004075,FirstAmendment,PostDecision,24,1,Identical,2,0,1,0,0
2004078PDFox112106,Fox112106,SpecialReport,CableNews,2000_2018,2004078,FirstAmendment,PostDecision,24,1,Identical,2,0,1,0,0
2016040PDFox062317,Fox062317,SpecialReport,CableNews,2000_2018,2016040,FirstAmendment,PostDecision,24,0,NA,3,0,0,1,0
2010083PDMSNBC062711,MSNBC062711,Hardball,CableNews,2000_2018,2010083,FirstAmendment,PostDecision,25,0,NA,1,0,1,0,0
1999088PDABC041807,ABC041807,WorldNewsTonight,NetworkNews,2000_2018,1999088,Abortion,PostDecision,25,1,Secondary,2,0,1,0,0
2014070PDABC062915,ABC062915,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,PostDecision,26,1,Separate/Identical,2,1,0,0,0
2009012PDMSNBC062812,MSNBC062812,Hardball,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,30,1,Separate,2,0,1,0,0
2002083PDMSNBC032613,MSNBC032613,Hardball,CableNews,2000_2018,2002083,SexDiscrimination,PostDecision,35,1,Secondary,2,0,0,1,0
2014070PDFox060118,Fox060118,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,35,1,Secondary,2,0,1,0,0
2015048PDMSNBC013117,MSNBC013117,Hardball,CableNews,2000_2018,2015048,Abortion,PostDecision,36,1,Identical,2,0,0,1,0
2009012PDFox072710,Fox072710,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,38,0,NA,3,0,0,1,0
2014070PDABC032816,ABC032816,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,PostDecision,39,0,NA,3,0,1,0,0
1999088PDFox100206,Fox100206,SpecialReport,CableNews,2000_2018,1999088,Abortion,PostDecision,40,1,Secondary,2,0,1,0,0
2009012PDFox030716,Fox030716,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,40,1,Separate,3,0,0,0,1
1991077PDFox062118,Fox062118,SpecialReport,CableNews,2000_2018,1991077,EconomicActivity,PostDecision,42,1,Secondary,2,0,1,0,0
1992045DABC032393,ABC032393,WorldNewsTonight,NetworkNews,1990_1999,1992045,EconomicActivity,Decision,382,0,NA,1,0,1,0,0
1992086DABC060793,ABC060793,WorldNewsTonight,NetworkNews,1990_1999,1992086,FirstAmendment,Decision,416,0,NA,1,0,1,0,0
1992091CABC121492,ABC121492,WorldNewsTonight,NetworkNews,1990_1999,1992091,FirstAmendment,Cert,63,0,NA,1,1,0,0,0
1992091DABC061193,ABC061193,WorldNewsTonight,NetworkNews,1990_1999,1992091,FirstAmendment,Decision,373,1,Separate/Identical,1,0,1,0,0
1992093DABC061193,ABC061193,WorldNewsTonight,NetworkNews,1990_1999,1992093,FirstAmendment,Decision,430,1,Separate/Identical,1,0,1,0,0
1992098AABC022493,ABC022493,WorldNewsTonight,NetworkNews,1990_1999,1992098,FirstAmendment,Argument,447,0,NA,1,0,1,0,0
1992111DABC062593,ABC062593,WorldNewsTonight,NetworkNews,1990_1999,1992111,EconomicActivity,Decision,390,0,NA,1,0,1,0,0
1992113DABC062893,ABC062893,WorldNewsTonight,NetworkNews,1990_1999,1992113,FirstAmendment,Decision,118,0,NA,1,1,0,0,0
1993004DABC110993,ABC110993,WorldNewsTonight,NetworkNews,1990_1999,1993004,SexDiscrimination,Decision,438,0,NA,1,0,1,0,0
1993004PCABC101293,ABC101293,WorldNewsTonight,NetworkNews,1990_1999,1993004,SexDiscrimination,PostCert,464,0,NA,1,0,1,0,0
1993016AABC120893,ABC120893,WorldNewsTonight,NetworkNews,1990_1999,1993016,Abortion,Argument,501,0,NA,1,0,1,0,0
1993016DABC012494,ABC012494,WorldNewsTonight,NetworkNews,1990_1999,1993016,Abortion,Decision,724,0,NA,1,0,1,0,0
1993029DABC030794,ABC030794,WorldNewsTonight,NetworkNews,1990_1999,1993029,EconomicActivity,Decision,302,0,NA,1,0,1,0,0
1993029PCABC110893,ABC110893,WorldNewsTonight,NetworkNews,1990_1999,1993029,EconomicActivity,PostCert,360,0,NA,1,0,1,0,0
1993035DABC041994,ABC041994,WorldNewsTonight,NetworkNews,1990_1999,1993035,SexDiscrimination,Decision,402,0,NA,1,0,1,0,0
2009012PDFox052711,Fox052711,SpecialReport,CableNews,2000_2018,2009012,FirstAmendment,PostDecision,42,0,NA,3,1,0,0,0
1993068DABC061394,ABC061394,WorldNewsTonight,NetworkNews,1990_1999,1993068,FirstAmendment,Decision,328,0,NA,1,0,1,0,0
1993090AABC033094,ABC033094,WorldNewsTonight,NetworkNews,1990_1999,1993090,FirstAmendment,Argument,494,0,NA,1,0,1,0,0
1993090CABC112993,ABC112993,WorldNewsTonight,NetworkNews,1990_1999,1993090,FirstAmendment,Cert,473,0,NA,1,0,1,0,0
1993090DABC062794,ABC062794,WorldNewsTonight,NetworkNews,1990_1999,1993090,FirstAmendment,Decision,391,0,NA,1,0,1,0,0
1993091DABC063094,ABC063094,WorldNewsTonight,NetworkNews,1990_1999,1993091,Abortion,Decision,384,0,NA,1,0,1,0,0
1991117PDABC081492,ABC081492,WorldNewsTonight,NetworkNews,1990_1999,1991117,Abortion,PostDecision,42,0,NA,3,0,1,0,0
1994083DABC061995,ABC061995,WorldNewsTonight,NetworkNews,1990_1999,1994083,FirstAmendment,Decision,54,0,NA,1,1,0,0,0
1994088AABC041795,ABC041795,WorldNewsTonight,NetworkNews,1990_1999,1994088,EconomicActivity,Argument,531,0,NA,1,0,1,0,0
1994088DABC062995,ABC062995,WorldNewsTonight,NetworkNews,1990_1999,1994088,EconomicActivity,Decision,154,1,Separate/Identical,1,1,0,0,0
1994090DABC062995,ABC062995,WorldNewsTonight,NetworkNews,1990_1999,1994090,FirstAmendment,Decision,150,1,Separate/Identical,1,1,0,0,0
1994091DABC062995,ABC062995,WorldNewsTonight,NetworkNews,1990_1999,1994091,FirstAmendment,Decision,440,1,Separate/Identical,1,0,1,0,0
1995052DABC052096,ABC052096,WorldNewsTonight,NetworkNews,1990_1999,1995052,EconomicActivity,Decision,274,1,Separate/Identical,1,0,1,0,0
1995052PCABC100995,ABC100995,WorldNewsTonight,NetworkNews,1990_1999,1995052,EconomicActivity,PostCert,745,0,NA,1,0,1,0,0
1995053AABC101095,ABC101095,WorldNewsTonight,NetworkNews,1990_1999,1995053,SexDiscrimination,Argument,456,0,NA,1,0,1,0,0
1995053CABC022195,ABC022195,WorldNewsTonight,NetworkNews,1990_1999,1995053,SexDiscrimination,Cert,86,0,NA,1,1,0,0,0
1995053DABC052096,ABC052096,WorldNewsTonight,NetworkNews,1990_1999,1995053,SexDiscrimination,Decision,323,1,Separate/Identical,1,0,1,0,0
2014070PDABC020217,ABC020217,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,PostDecision,42,0,NA,3,0,1,0,0
1991117PDMSNBC070113,MSNBC070113,Hardball,CableNews,2000_2018,1991117,Abortion,PostDecision,44,1,Separate,3,0,0,1,0
1995085DABC062696,ABC062696,WorldNewsTonight,NetworkNews,1990_1999,1995085,SexDiscrimination,Decision,299,1,Separate,1,0,1,0,0
1995086DABC062696,ABC062696,WorldNewsTonight,NetworkNews,1990_1999,1995086,FirstAmendment,Decision,48,1,Separate,1,1,0,0,0
1995090DABC062896,ABC062896,WorldNewsTonight,NetworkNews,1990_1999,1995090,FirstAmendment,Decision,84,0,NA,1,1,0,0,0
1995095DABC070196,ABC070196,WorldNewsTonight,NetworkNews,1990_1999,1995095,EconomicActivity,Decision,423,0,NA,1,0,1,0,0
1996039DABC033197,ABC033197,WorldNewsTonight,NetworkNews,1990_1999,1996039,FirstAmendment,Decision,76,0,NA,1,1,0,0,0
1996059CABC062496,ABC062496,WorldNewsTonight,NetworkNews,1990_1999,1996059,EconomicActivity,Cert,457,0,NA,1,0,1,0,0
1996059DABC052797,ABC052797,WorldNewsTonight,NetworkNews,1990_1999,1996059,EconomicActivity,Decision,512,0,NA,1,0,1,0,0
1995053PDMSNBC041015,MSNBC041015,Hardball,CableNews,2000_2018,1995053,SexDiscrimination,PostDecision,45,1,Secondary,2,0,0,0,1
2012077PDFox062713,Fox062713,SpecialReport,CableNews,2000_2018,2012077,SexDiscrimination,PostDecision,46,1,Identical,2,0,1,0,0
2012079PDFox062713,Fox062713,SpecialReport,CableNews,2000_2018,2012079,SexDiscrimination,PostDecision,46,1,Identical,2,0,1,0,0
1996080DABC062397,ABC062397,WorldNewsTonight,NetworkNews,1990_1999,1996080,FirstAmendment,Decision,466,0,NA,1,0,1,0,0
1996087DABC062597,ABC062597,WorldNewsTonight,NetworkNews,1990_1999,1996087,FirstAmendment,Decision,495,0,NA,1,0,1,0,0
1996087PCABC021897,ABC021897,WorldNewsTonight,NetworkNews,1990_1999,1996087,FirstAmendment,PostCert,458,0,NA,1,0,1,0,0
2000071PDFox062901,Fox062901,SpecialReport,CableNews,2000_2018,2000071,FirstAmendment,PostDecision,48,1,Separate,2,0,1,0,0
1996094CABC120696,ABC120696,WorldNewsTonight,NetworkNews,1990_1999,1996094,FirstAmendment,Cert,66,0,NA,1,1,0,0,0
1996094DABC062697,ABC062697,WorldNewsTonight,NetworkNews,1990_1999,1996094,FirstAmendment,Decision,399,0,NA,1,0,1,0,0
2001038PDFox103007,Fox103007,SpecialReport,CableNews,2000_2018,2001038,FirstAmendment,PostDecision,49,1,Secondary,2,0,1,0,0
1997030DABC022598,ABC022598,WorldNewsTonight,NetworkNews,1990_1999,1997030,EconomicActivity,Decision,59,0,NA,1,1,0,0,0
1997037AABC120397,ABC120397,WorldNewsTonight,NetworkNews,1990_1999,1997037,SexDiscrimination,Argument,464,0,NA,1,0,1,0,0
1997037CABC060997,ABC060997,WorldNewsTonight,NetworkNews,1990_1999,1997037,SexDiscrimination,Cert,70,0,NA,1,1,0,0,0
1997037DABC030498,ABC030498,WorldNewsTonight,NetworkNews,1990_1999,1997037,SexDiscrimination,Decision,460,0,NA,1,0,1,0,0
1997037PAABC022798,ABC022798,WorldNewsTonight,NetworkNews,1990_1999,1997037,SexDiscrimination,PostArgument,521,1,Identical,3,0,1,0,0
1997089DABC062298,ABC062298,WorldNewsTonight,NetworkNews,1990_1999,1997089,SexDiscrimination,Decision,373,0,NA,1,0,1,0,0
1997089PCABC022798,ABC022798,WorldNewsTonight,NetworkNews,1990_1999,1997089,SexDiscrimination,PostCert,521,1,Identical,3,0,1,0,0
1997097DABC062598,ABC062598,WorldNewsTonight,NetworkNews,1990_1999,1997097,FirstAmendment,Decision,393,0,NA,1,0,1,0,0
2002083PDMSNBC080610,MSNBC080610,Hardball,CableNews,2000_2018,2002083,SexDiscrimination,PostDecision,51,0,NA,2,1,0,0,0
1997101AABC042298,ABC042298,WorldNewsTonight,NetworkNews,1990_1999,1997101,SexDiscrimination,Argument,361,0,NA,1,0,1,0,0
1997101DABC062698,ABC062698,WorldNewsTonight,NetworkNews,1990_1999,1997101,SexDiscrimination,Decision,467,1,Identical,1,0,1,0,0
1997101PCABC022798,ABC022798,WorldNewsTonight,NetworkNews,1990_1999,1997101,SexDiscrimination,PostCert,521,1,Identical,3,0,1,0,0
1997102DABC062698,ABC062698,WorldNewsTonight,NetworkNews,1990_1999,1997102,SexDiscrimination,Decision,467,1,Identical,1,0,1,0,0
1997102PCABC022798,ABC022798,WorldNewsTonight,NetworkNews,1990_1999,1997102,SexDiscrimination,PostCert,521,1,Identical,3,0,1,0,0
1998059DABC052499,ABC052499,WorldNewsTonight,NetworkNews,1990_1999,1998059,SexDiscrimination,Decision,561,0,NA,1,0,1,0,0
2014058PDFox062415,Fox062415,SpecialReport,CableNews,2000_2018,2014058,FirstAmendment,PostDecision,53,0,NA,3,0,0,1,0
1999026AABC100599,ABC100599,WorldNewsTonight,NetworkNews,1990_1999,1999026,FirstAmendment,Argument,498,0,NA,1,0,1,0,0
1999038CABC042699,ABC042699,WorldNewsTonight,NetworkNews,1990_1999,1999038,EconomicActivity,Cert,65,0,NA,1,1,0,0,0
1999038DABC032100,ABC032100,WorldNewsTonight,NetworkNews,1990_1999,1999038,EconomicActivity,Decision,293,0,NA,1,0,1,0,0
1999038PCABC092299,ABC092299,WorldNewsTonight,NetworkNews,1990_1999,1999038,EconomicActivity,PostCert,532,0,NA,1,0,1,0,0
1999038PCABC100499,ABC100499,WorldNewsTonight,NetworkNews,1990_1999,1999038,EconomicActivity,PostCert,260,1,Separate/Identical,1,0,1,0,0
1999041AABC110999,ABC110999,WorldNewsTonight,NetworkNews,1990_1999,1999041,FirstAmendment,Argument,345,0,NA,1,0,1,0,0
1999041DABC032200,ABC032200,WorldNewsTonight,NetworkNews,1990_1999,1999041,FirstAmendment,Decision,54,0,NA,1,1,0,0,0
1999041PCABC100499,ABC100499,WorldNewsTonight,NetworkNews,1990_1999,1999041,FirstAmendment,PostCert,237,1,Separate/Identical,1,0,1,0,0
1999044DABC032900,ABC032900,WorldNewsTonight,NetworkNews,1990_1999,1999044,FirstAmendment,Decision,72,0,NA,1,1,0,0,0
2013063PDFox062614,Fox062614,SpecialReport,CableNews,2000_2018,2013063,EconomicActivity,PostDecision,55,0,NA,2,0,0,1,0
1999077DABC061900,ABC061900,WorldNewsTonight,NetworkNews,1990_1999,1999077,FirstAmendment,Decision,602,0,NA,1,0,1,0,0
1991077PDFox032918,Fox032918,SpecialReport,CableNews,2000_2018,1991077,EconomicActivity,PostDecision,55,1,Secondary,3,0,0,1,0
2010023PDFox082417,Fox082417,SpecialReport,CableNews,2000_2018,2010023,FirstAmendment,PostDecision,55,0,NA,3,0,0,1,0
1999085AABC042600,ABC042600,WorldNewsTonight,NetworkNews,1990_1999,1999085,SexDiscrimination,Argument,418,0,NA,1,0,1,0,0
1999085CABC011400,ABC011400,WorldNewsTonight,NetworkNews,1990_1999,1999085,SexDiscrimination,Cert,39,1,Separate/Identical,1,1,0,0,0
2004075PDFox070115,Fox070115,SpecialReport,CableNews,2000_2018,2004075,FirstAmendment,PostDecision,56,0,NA,1,1,0,0,0
2014070PDABC010616,ABC010616,WorldNewsTonight,NetworkNews,2000_2018,2014070,SexDiscrimination,PostDecision,56,0,NA,1,1,0,0,0
2002083PDFox051704,Fox051704,SpecialReport,CableNews,2000_2018,2002083,SexDiscrimination,PostDecision,57,0,NA,3,0,0,0,1
1999088PDABC110603,ABC110603,WorldNewsTonight,NetworkNews,2000_2018,1999088,Abortion,PostDecision,57,0,NA,3,0,1,0,0
2014070PDMSNBC090915,MSNBC090915,Hardball,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,58,0,NA,3,0,0,1,0
2013070PDMSNBC072814,MSNBC072814,Hardball,CableNews,2000_2018,2013070,FirstAmendment,PostDecision,60,0,NA,3,0,0,1,0
2001038PDABC043003,ABC043003,WorldNewsTonight,NetworkNews,2000_2018,2001038,FirstAmendment,PostDecision,60,0,NA,3,0,1,0,0
2012079PDFox062718,Fox062718,SpecialReport,CableNews,2000_2018,2012079,SexDiscrimination,PostDecision,62,1,Identical,2,0,1,0,0
2014070PDFox062718,Fox062718,SpecialReport,CableNews,2000_2018,2014070,SexDiscrimination,PostDecision,62,1,Identical,2,0,1,0,0
2003006PDFox121409,Fox121409,SpecialReport,CableNews,2000_2018,2003006,FirstAmendment,PostDecision,62,1,Separate,3,0,1,0,0
